"","coef","pVal"
"Intercept",-2.59,0
"log age",0.14,0
"log size",-0.03,0.047
"log devs",0.11,0
"log commits",1.03,0
"C",0.14,0.171
"C#",-0.18,0.111
"C++",0.13,0.207
"Clojure",-0.13,0.222
"Coffeescript",0.21,0.038
"Erlang",0.13,0.214
"Go",0.15,0.135
"Haskell",-0.48,0
"Java",-0.01,0.955
"Javascript",0.09,0.415
"Objective-C",-0.18,0.1
"Perl",-0.06,0.549
"Php",0.29,0.003
"Python",0.07,0.53
"Ruby",-0.01,0.959
"Scala",-0.31,0.003
"Typescript",0.15,0.136
