"","coef"
"Intercept",-2.47
"log age",0.15
"log size",-0.06
"log devs",0.21
"log commits",1.06
"C",0.11
"C++",-0.02
"Clojure",-0.2
"Coffeescript",0.13
"Erlang",-0.08
"Go",0.28
"Haskell",-0.06
"Java",-0.06
"Javascript",0.12
"Objective-C",0.1
"Perl",-0.17
"Php",0.26
"Python",-0.05
"Ruby",-0.2
"Scala",-0.26
"Typescript",0.11
