"","coef"
"Intercept",-2.63
"log age",0.14
"log size",-0.01
"log devs",0.15
"log commits",1.01
"C",0.22
"C++",0.04
"Clojure",-0.32
"Coffeescript",-0.01
"Erlang",0.17
"Go",0.17
"Haskell",-0.13
"Java",-0.05
"Javascript",-0.05
"Objective-C",-0.12
"Perl",0.08
"Php",0.12
"Python",0.07
"Ruby",-0.03
"Scala",0.02
"Typescript",-0.17
