"","coef"
"Intercept",-2.16
"log age",0.1
"log size",-0.04
"log devs",0.23
"log commits",1.02
"C",0.16
"C++",0
"Clojure",-0.1
"Coffeescript",0.15
"Erlang",-0.02
"Go",0.11
"Haskell",-0.14
"Java",-0.31
"Javascript",-0.09
"Objective-C",0.11
"Perl",-0.15
"Php",0.28
"Python",0.07
"Ruby",-0.28
"Scala",-0.09
"Typescript",0.3
