"","coef","pVal"
"Intercept",-2.86,0
"log age",0.12,0
"log size",-0.02,0.084
"log devs",0.1,0.003
"log commits",1.1,0
"C",0.06,0.535
"C#",0.23,0.022
"C++",0.17,0.092
"Clojure",-0.12,0.262
"Coffeescript",0.02,0.856
"Erlang",-0.04,0.716
"Go",0.16,0.113
"Haskell",-0.37,0
"Java",0.01,0.916
"Javascript",-0.04,0.701
"Objective-C",-0.13,0.195
"Perl",0.08,0.421
"Php",0.26,0.007
"Python",-0.13,0.211
"Ruby",-0.15,0.14
"Scala",-0.22,0.031
"Typescript",0.22,0.036
