"","coef"
"Intercept",-2.76
"log age",0.17
"log size",-0.04
"log devs",0.26
"log commits",1.06
"C",-0.07
"C++",0.06
"Clojure",0.16
"Coffeescript",-0.03
"Erlang",0.07
"Go",0.08
"Haskell",-0.04
"Java",0.02
"Javascript",-0.2
"Objective-C",0.16
"Perl",-0.02
"Php",-0.26
"Python",0.29
"Ruby",0
"Scala",-0.35
"Typescript",0.13
