"","coef","pVal"
"Intercept",-2.46,0
"log age",0.09,0
"log size",-0.02,0.087
"log devs",0.17,0
"log commits",1.03,0
"C",0.17,0.09
"C#",-0.21,0.054
"C++",0.13,0.21
"Clojure",-0.17,0.109
"Coffeescript",-0.06,0.584
"Erlang",0.14,0.186
"Go",0.19,0.067
"Haskell",-0.32,0.003
"Java",0.03,0.757
"Javascript",-0.05,0.623
"Objective-C",0.03,0.798
"Perl",0.12,0.237
"Php",0.27,0.007
"Python",-0.09,0.409
"Ruby",-0.04,0.737
"Scala",-0.29,0.006
"Typescript",0.15,0.144
