"","coef"
"Intercept",-2.83
"log age",0.17
"log size",-0.03
"log devs",0.21
"log commits",1.05
"C",0.08
"C++",0.12
"Clojure",-0.25
"Coffeescript",0.24
"Erlang",0.16
"Go",0.16
"Haskell",-0.38
"Java",-0.2
"Javascript",0.14
"Objective-C",-0.24
"Perl",0.05
"Php",-0.09
"Python",0.18
"Ruby",-0.15
"Scala",-0.1
"Typescript",0.29
