"","coef"
"Intercept",-2.59
"log age",0.15
"log size",-0.08
"log devs",0.27
"log commits",1.11
"C",0.04
"C++",-0.02
"Clojure",-0.24
"Coffeescript",0.12
"Erlang",-0.08
"Go",0.09
"Haskell",-0.13
"Java",-0.12
"Javascript",0.18
"Objective-C",0.16
"Perl",0.1
"Php",0.08
"Python",0.24
"Ruby",-0.26
"Scala",-0.15
"Typescript",-0.01
