"","coef"
"Intercept",-2.6
"log age",0.17
"log size",-0.04
"log devs",0.17
"log commits",1.02
"C",-0.02
"C++",0.06
"Clojure",-0.19
"Coffeescript",0.23
"Erlang",0.1
"Go",0.28
"Haskell",-0.2
"Java",0.01
"Javascript",-0.12
"Objective-C",0.2
"Perl",-0.12
"Php",0.16
"Python",0.1
"Ruby",-0.42
"Scala",-0.33
"Typescript",0.26
