"","coef","pVal"
"Intercept",-2.47,0
"log age",0.08,0
"log size",-0.02,0.168
"log devs",0.16,0
"log commits",1.05,0
"C",0.14,0.169
"C#",-0.06,0.55
"C++",-0.07,0.511
"Clojure",-0.26,0.018
"Coffeescript",0.19,0.07
"Erlang",-0.03,0.772
"Go",0.07,0.468
"Haskell",-0.31,0.005
"Java",0.13,0.189
"Javascript",0.02,0.885
"Objective-C",-0.14,0.225
"Perl",-0.02,0.872
"Php",0.18,0.071
"Python",0.12,0.253
"Ruby",0.05,0.664
"Scala",-0.15,0.155
"Typescript",0.14,0.205
