"","coef"
"Intercept",-2.6
"log age",0.16
"log size",-0.04
"log devs",0.15
"log commits",1.05
"C",0.07
"C++",-0.04
"Clojure",-0.27
"Coffeescript",0.18
"Erlang",0.01
"Go",-0.07
"Haskell",-0.18
"Java",-0.02
"Javascript",0.17
"Objective-C",0.03
"Perl",-0.1
"Php",0.2
"Python",0.03
"Ruby",0.08
"Scala",-0.24
"Typescript",0.15
