"","coef","pVal"
"Intercept",-2.55,0
"log age",0.11,0
"log size",-0.01,0.552
"log devs",0.15,0
"log commits",1,0
"C",0.29,0.004
"C#",-0.05,0.632
"C++",0.12,0.227
"Clojure",-0.25,0.018
"Coffeescript",-0.01,0.894
"Erlang",0.15,0.136
"Go",0.14,0.152
"Haskell",-0.27,0.011
"Java",-0.07,0.471
"Javascript",0.08,0.423
"Objective-C",-0.03,0.793
"Perl",-0.08,0.434
"Php",-0.21,0.042
"Python",-0.08,0.418
"Ruby",0.01,0.888
"Scala",0,0.964
"Typescript",0.26,0.011
