"","coef","pVal"
"Intercept",-2.26,0
"log age",0.09,0
"log size",-0.04,0.003
"log devs",0.13,0
"log commits",1.03,0
"C",0.14,0.198
"C#",-0.11,0.315
"C++",0.13,0.231
"Clojure",-0.46,0
"Coffeescript",0.01,0.938
"Erlang",0.06,0.569
"Go",0.03,0.772
"Haskell",-0.27,0.016
"Java",-0.04,0.712
"Javascript",-0.02,0.881
"Objective-C",-0.12,0.282
"Perl",0.08,0.454
"Php",0.28,0.007
"Python",0.26,0.011
"Ruby",-0.07,0.504
"Scala",-0.24,0.028
"Typescript",0.34,0.002
