"","coef"
"Intercept",-2.84
"log age",0.18
"log size",-0.02
"log devs",0.21
"log commits",1.01
"C",0.06
"C++",-0.02
"Clojure",-0.08
"Coffeescript",-0.14
"Erlang",0.06
"Go",0.11
"Haskell",-0.23
"Java",-0.02
"Javascript",-0.08
"Objective-C",0.27
"Perl",-0.07
"Php",-0.13
"Python",0.11
"Ruby",0.17
"Scala",0.02
"Typescript",-0.03
