"","coef"
"Intercept",-2.62
"log age",0.16
"log size",-0.03
"log devs",0.18
"log commits",1.04
"C",0.22
"C++",0.16
"Clojure",-0.1
"Coffeescript",0.09
"Erlang",0.05
"Go",0.15
"Haskell",-0.02
"Java",-0.17
"Javascript",-0.16
"Objective-C",0.1
"Perl",0
"Php",0.03
"Python",0.06
"Ruby",-0.22
"Scala",-0.15
"Typescript",-0.04
