"","coef","pVal"
"Intercept",-2.71,0
"log age",0.12,0
"log size",-0.01,0.292
"log devs",0.1,0.002
"log commits",1.05,0
"C",0.29,0.004
"C#",0.02,0.864
"C++",0.11,0.282
"Clojure",-0.26,0.016
"Coffeescript",0.21,0.047
"Erlang",-0.12,0.246
"Go",0.17,0.102
"Haskell",-0.25,0.018
"Java",-0.01,0.904
"Javascript",0.1,0.357
"Objective-C",-0.14,0.181
"Perl",-0.06,0.557
"Php",0.16,0.11
"Python",0.01,0.891
"Ruby",-0.17,0.122
"Scala",-0.23,0.028
"Typescript",0.17,0.088
