"","coef","pVal"
"Intercept",-2.23,0
"log age",0.06,0.001
"log size",-0.05,0
"log devs",0.14,0
"log commits",1.1,0
"C",0.28,0.005
"C#",0.01,0.913
"C++",0.13,0.211
"Clojure",-0.38,0.001
"Coffeescript",-0.05,0.657
"Erlang",0.09,0.357
"Go",0.12,0.229
"Haskell",-0.17,0.109
"Java",-0.12,0.252
"Javascript",0.06,0.585
"Objective-C",-0.05,0.613
"Perl",0.06,0.565
"Php",0.17,0.089
"Python",-0.02,0.856
"Ruby",-0.27,0.014
"Scala",-0.12,0.242
"Typescript",0.24,0.024
