"","coef","pVal"
"Intercept",-2.73,0
"log age",0.13,0
"log size",-0.01,0.707
"log devs",0.1,0.002
"log commits",1.02,0
"C",0.16,0.119
"C#",0.09,0.37
"C++",0.12,0.244
"Clojure",-0.28,0.007
"Coffeescript",0.15,0.157
"Erlang",0.15,0.146
"Go",0.21,0.038
"Haskell",-0.17,0.11
"Java",-0.19,0.067
"Javascript",0.04,0.692
"Objective-C",0.13,0.211
"Perl",-0.09,0.375
"Php",-0.13,0.225
"Python",0.02,0.832
"Ruby",-0.09,0.399
"Scala",-0.22,0.033
"Typescript",0.11,0.33
