"","coef"
"Intercept",-2.51
"log age",0.16
"log size",-0.05
"log devs",0.15
"log commits",1.06
"C",0.17
"C++",0.05
"Clojure",-0.14
"Coffeescript",-0.03
"Erlang",0.08
"Go",0.15
"Haskell",-0.3
"Java",-0.17
"Javascript",-0.11
"Objective-C",0.15
"Perl",-0.26
"Php",0.26
"Python",0.08
"Ruby",0.16
"Scala",-0.13
"Typescript",0.04
