"","coef","pVal"
"Intercept",-2.5,0
"log age",0.09,0
"log size",-0.01,0.448
"log devs",0.14,0
"log commits",1.03,0
"C",0.16,0.106
"C#",-0.01,0.908
"C++",0.09,0.375
"Clojure",-0.3,0.003
"Coffeescript",0.29,0.003
"Erlang",0.22,0.024
"Go",-0.05,0.585
"Haskell",-0.05,0.628
"Java",-0.21,0.034
"Javascript",0.01,0.885
"Objective-C",-0.19,0.064
"Perl",-0.02,0.81
"Php",0.08,0.401
"Python",-0.04,0.668
"Ruby",-0.04,0.696
"Scala",-0.36,0
"Typescript",0.43,0
