"","coef"
"Intercept",-2.5
"log age",0.14
"log size",-0.03
"log devs",0.24
"log commits",1.01
"C",0.05
"C++",0.09
"Clojure",-0.07
"Coffeescript",0.21
"Erlang",0.07
"Go",0.19
"Haskell",-0.13
"Java",-0.02
"Javascript",0.07
"Objective-C",0.15
"Perl",-0.17
"Php",0
"Python",-0.03
"Ruby",-0.26
"Scala",-0.19
"Typescript",0.05
