"","coef"
"Intercept",-2.32
"log age",0.13
"log size",-0.05
"log devs",0.19
"log commits",1.04
"C",0.04
"C++",-0.04
"Clojure",-0.18
"Coffeescript",0.16
"Erlang",-0.01
"Go",0.18
"Haskell",-0.22
"Java",-0.11
"Javascript",0.09
"Objective-C",-0.03
"Perl",0.13
"Php",0.08
"Python",0.05
"Ruby",-0.11
"Scala",-0.12
"Typescript",0.09
