"","coef","pVal"
"Intercept",-2.59,0
"log age",0.08,0
"log size",-0.01,0.5
"log devs",0.15,0
"log commits",1.05,0
"C",-0.02,0.831
"C#",0.14,0.165
"C++",-0.04,0.663
"Clojure",-0.15,0.153
"Coffeescript",0.28,0.005
"Erlang",0.01,0.914
"Go",0.02,0.862
"Haskell",-0.31,0.003
"Java",-0.2,0.048
"Javascript",0.01,0.94
"Objective-C",0.13,0.214
"Perl",0.08,0.415
"Php",-0.04,0.705
"Python",0.08,0.409
"Ruby",-0.05,0.653
"Scala",-0.17,0.104
"Typescript",0.23,0.024
