"","coef"
"Intercept",-2.22
"log age",0.13
"log size",-0.04
"log devs",0.27
"log commits",0.97
"C",0.02
"C++",0.31
"Clojure",-0.14
"Coffeescript",0.07
"Erlang",0.07
"Go",0.24
"Haskell",-0.13
"Java",0.03
"Javascript",-0.04
"Objective-C",-0.03
"Perl",-0.15
"Php",0.37
"Python",0.11
"Ruby",-0.28
"Scala",-0.37
"Typescript",-0.08
