"","coef","pVal"
"Intercept",-2.31,0
"log age",0.09,0
"log size",-0.03,0.036
"log devs",0.16,0
"log commits",1.02,0
"C",0.34,0.001
"C#",-0.14,0.213
"C++",-0.1,0.35
"Clojure",-0.25,0.023
"Coffeescript",0.16,0.125
"Erlang",0.09,0.389
"Go",0.09,0.373
"Haskell",-0.16,0.145
"Java",-0.17,0.133
"Javascript",-0.17,0.123
"Objective-C",0.04,0.73
"Perl",-0.03,0.814
"Php",0.15,0.166
"Python",0.08,0.465
"Ruby",-0.19,0.095
"Scala",-0.03,0.787
"Typescript",0.27,0.014
