"","coef"
"Intercept",-2.56
"log age",0.14
"log size",-0.03
"log devs",0.17
"log commits",1.04
"C",0.12
"C++",0.2
"Clojure",-0.07
"Coffeescript",-0.14
"Erlang",0.04
"Go",0.11
"Haskell",-0.2
"Java",-0.17
"Javascript",0.05
"Objective-C",0.21
"Perl",0.01
"Php",0.27
"Python",-0.09
"Ruby",-0.11
"Scala",-0.32
"Typescript",0.09
