"","coef"
"Intercept",-2.31
"log age",0.12
"log size",-0.05
"log devs",0.27
"log commits",1.03
"C",0.15
"C++",-0.05
"Clojure",-0.13
"Coffeescript",0.02
"Erlang",0.16
"Go",0.24
"Haskell",-0.23
"Java",-0.14
"Javascript",0.1
"Objective-C",0.14
"Perl",0.02
"Php",0.26
"Python",-0.09
"Ruby",-0.33
"Scala",-0.16
"Typescript",0.04
