"","coef","pVal"
"Intercept",-2.4,0
"log age",0.06,0
"log size",-0.01,0.477
"log devs",0.2,0
"log commits",1.03,0
"C",0.1,0.299
"C#",0.03,0.772
"C++",0.07,0.514
"Clojure",-0.29,0.006
"Coffeescript",0.02,0.858
"Erlang",0.23,0.021
"Go",-0.06,0.57
"Haskell",-0.02,0.842
"Java",-0.13,0.218
"Javascript",0.01,0.918
"Objective-C",-0.08,0.427
"Perl",0.09,0.399
"Php",0.18,0.074
"Python",0.14,0.154
"Ruby",-0.29,0.007
"Scala",-0.16,0.1
"Typescript",0.17,0.101
