"","coef","pVal"
"Intercept",-2.52,0
"log age",0.11,0
"log size",-0.03,0.06
"log devs",0.1,0.003
"log commits",1.06,0
"C",0.1,0.355
"C#",-0.02,0.876
"C++",0.01,0.94
"Clojure",-0.27,0.021
"Coffeescript",0.2,0.059
"Erlang",0.01,0.932
"Go",0.12,0.251
"Haskell",-0.14,0.194
"Java",-0.18,0.106
"Javascript",0.03,0.803
"Objective-C",0.02,0.822
"Perl",0.04,0.692
"Php",0.24,0.018
"Python",-0.11,0.293
"Ruby",-0.15,0.178
"Scala",-0.01,0.9
"Typescript",0.1,0.365
