"","coef"
"Intercept",-2.48
"log age",0.12
"log size",-0.01
"log devs",0.14
"log commits",1.02
"C",0.06
"C++",-0.23
"Clojure",0.03
"Coffeescript",0.02
"Erlang",0.13
"Go",0.1
"Haskell",-0.1
"Java",-0.04
"Javascript",-0.07
"Objective-C",-0.07
"Perl",-0.03
"Php",0.26
"Python",0.03
"Ruby",-0.13
"Scala",-0.01
"Typescript",0.05
