"","coef","pVal"
"Intercept",-2.45,0
"log age",0.11,0
"log size",-0.04,0.012
"log devs",0.12,0
"log commits",1.05,0
"C",0.2,0.045
"C#",-0.02,0.873
"C++",0.01,0.931
"Clojure",-0.28,0.009
"Coffeescript",0.18,0.068
"Erlang",0.21,0.036
"Go",0.1,0.35
"Haskell",-0.39,0
"Java",-0.01,0.953
"Javascript",0.05,0.607
"Objective-C",0.04,0.672
"Perl",0.01,0.952
"Php",0,0.991
"Python",0.11,0.249
"Ruby",-0.09,0.414
"Scala",-0.18,0.074
"Typescript",0.05,0.646
