"","coef"
"Intercept",-2.31
"log age",0.11
"log size",-0.03
"log devs",0.19
"log commits",1.02
"C",0.09
"C++",-0.04
"Clojure",-0.05
"Coffeescript",0.08
"Erlang",0.14
"Go",0.09
"Haskell",0.01
"Java",-0.1
"Javascript",0.02
"Objective-C",-0.08
"Perl",0.14
"Php",0.08
"Python",-0.06
"Ruby",0
"Scala",-0.18
"Typescript",-0.15
