"","coef","pVal"
"Intercept",-2.57,0
"log age",0.12,0
"log size",0,0.757
"log devs",0.13,0
"log commits",0.99,0
"C",0.22,0.03
"C#",0.15,0.178
"C++",0.2,0.058
"Clojure",-0.31,0.005
"Coffeescript",0.19,0.074
"Erlang",0.03,0.779
"Go",0.32,0.002
"Haskell",-0.23,0.031
"Java",-0.27,0.015
"Javascript",-0.1,0.329
"Objective-C",-0.16,0.139
"Perl",0.01,0.899
"Php",0.3,0.003
"Python",-0.1,0.359
"Ruby",-0.2,0.075
"Scala",-0.26,0.015
"Typescript",0.23,0.035
