"","coef"
"Intercept",-2.58
"log age",0.16
"log size",-0.04
"log devs",0.21
"log commits",1.02
"C",0.09
"C++",-0.22
"Clojure",-0.21
"Coffeescript",0.16
"Erlang",0.14
"Go",0.3
"Haskell",-0.22
"Java",-0.2
"Javascript",-0.14
"Objective-C",0.03
"Perl",-0.16
"Php",0.39
"Python",0.12
"Ruby",-0.08
"Scala",-0.12
"Typescript",0.13
