"","coef","pVal"
"Intercept",-2.64,0
"log age",0.13,0
"log size",-0.02,0.173
"log devs",0.14,0
"log commits",1.02,0
"C",0.15,0.145
"C#",-0.02,0.867
"C++",0.03,0.781
"Clojure",-0.51,0
"Coffeescript",0.26,0.014
"Erlang",-0.09,0.393
"Go",0.22,0.03
"Haskell",-0.07,0.523
"Java",-0.2,0.071
"Javascript",-0.09,0.396
"Objective-C",0.06,0.599
"Perl",-0.06,0.561
"Php",0.22,0.039
"Python",0.1,0.328
"Ruby",-0.08,0.479
"Scala",-0.14,0.2
"Typescript",0.21,0.052
