"","coef","pVal"
"Intercept",-2.47,0
"log age",0.09,0
"log size",-0.03,0.033
"log devs",0.15,0
"log commits",1.05,0
"C",0.16,0.071
"C#",-0.06,0.55
"C++",0.13,0.142
"Clojure",-0.25,0.008
"Coffeescript",0.07,0.443
"Erlang",0.07,0.418
"Go",0.25,0.004
"Haskell",-0.33,0.001
"Java",-0.05,0.625
"Javascript",-0.07,0.473
"Objective-C",-0.05,0.6
"Perl",-0.07,0.485
"Php",0.23,0.015
"Python",-0.02,0.826
"Ruby",-0.11,0.224
"Scala",-0.22,0.02
"Typescript",0.3,0.001
