"","coef","pVal"
"Intercept",-2.64,0
"log age",0.09,0
"log size",-0.02,0.146
"log devs",0.07,0.029
"log commits",1.09,0
"C",0.18,0.081
"C#",-0.13,0.24
"C++",0.1,0.327
"Clojure",-0.2,0.068
"Coffeescript",0.04,0.697
"Erlang",-0.06,0.561
"Go",0.32,0.002
"Haskell",-0.46,0
"Java",-0.05,0.646
"Javascript",-0.18,0.101
"Objective-C",-0.05,0.644
"Perl",0.08,0.466
"Php",0.19,0.063
"Python",0.1,0.319
"Ruby",-0.16,0.145
"Scala",-0.06,0.578
"Typescript",0.33,0.002
