"","coef","pVal"
"Intercept",-2.34,0
"log age",0.09,0
"log size",-0.01,0.553
"log devs",0.12,0
"log commits",0.99,0
"C",0.14,0.157
"C#",0.02,0.852
"C++",0.18,0.068
"Clojure",-0.21,0.04
"Coffeescript",0.25,0.011
"Erlang",0.09,0.33
"Go",0.23,0.018
"Haskell",-0.1,0.299
"Java",0.05,0.588
"Javascript",-0.19,0.075
"Objective-C",0,0.969
"Perl",0.06,0.544
"Php",0.03,0.76
"Python",-0.29,0.004
"Ruby",-0.12,0.262
"Scala",-0.24,0.015
"Typescript",0.11,0.274
