"","coef"
"Intercept",-2.52
"log age",0.13
"log size",-0.03
"log devs",0.14
"log commits",1.07
"C",0.24
"C++",0
"Clojure",-0.04
"Coffeescript",0.03
"Erlang",-0.13
"Go",0.08
"Haskell",-0.08
"Java",-0.19
"Javascript",-0.03
"Objective-C",0.11
"Perl",0.05
"Php",0.24
"Python",0.12
"Ruby",-0.2
"Scala",-0.22
"Typescript",0.02
