"","coef","pVal"
"Intercept",-2.41,0
"log age",0.09,0
"log size",-0.03,0.044
"log devs",0.12,0
"log commits",1.06,0
"C",0.11,0.274
"C#",0.04,0.706
"C++",-0.03,0.804
"Clojure",-0.21,0.047
"Coffeescript",-0.07,0.482
"Erlang",0.14,0.156
"Go",0.17,0.101
"Haskell",-0.29,0.005
"Java",0.12,0.231
"Javascript",-0.1,0.373
"Objective-C",0,0.982
"Perl",-0.06,0.541
"Php",0.13,0.201
"Python",0.07,0.478
"Ruby",-0.11,0.308
"Scala",-0.12,0.238
"Typescript",0.21,0.052
