"","coef","pVal"
"Intercept",-2.44,0
"log age",0.11,0
"log size",-0.04,0.007
"log devs",0.15,0
"log commits",1.04,0
"C",0.2,0.051
"C#",0.05,0.631
"C++",0.15,0.145
"Clojure",-0.04,0.734
"Coffeescript",0.11,0.295
"Erlang",-0.03,0.765
"Go",0.07,0.532
"Haskell",-0.34,0.002
"Java",0.01,0.944
"Javascript",-0.09,0.42
"Objective-C",0.05,0.611
"Perl",-0.06,0.578
"Php",0.24,0.022
"Python",0.22,0.041
"Ruby",-0.13,0.227
"Scala",-0.29,0.008
"Typescript",-0.12,0.287
