"","coef"
"Intercept",-2.69
"log age",0.17
"log size",-0.06
"log devs",0.17
"log commits",1.08
"C",0.16
"C++",0.14
"Clojure",-0.22
"Coffeescript",0.14
"Erlang",0.16
"Go",0.24
"Haskell",-0.11
"Java",-0.18
"Javascript",0.13
"Objective-C",-0.01
"Perl",-0.39
"Php",-0.09
"Python",0.09
"Ruby",-0.05
"Scala",-0.12
"Typescript",0.12
