"","coef","pVal"
"Intercept",-2.59,0
"log age",0.1,0
"log size",-0.04,0.004
"log devs",0.06,0.058
"log commits",1.11,0
"C",0.11,0.221
"C#",-0.28,0.007
"C++",-0.02,0.871
"Clojure",-0.25,0.014
"Coffeescript",0.23,0.017
"Erlang",0.15,0.094
"Go",0.16,0.094
"Haskell",-0.2,0.042
"Java",-0.03,0.733
"Javascript",0.15,0.115
"Objective-C",-0.18,0.071
"Perl",-0.03,0.765
"Php",0.23,0.014
"Python",-0.02,0.793
"Ruby",-0.11,0.262
"Scala",-0.15,0.12
"Typescript",0.23,0.022
