"","coef","pVal"
"Intercept",-2.43,0
"log age",0.08,0
"log size",-0.02,0.074
"log devs",0.19,0
"log commits",1.03,0
"C",0.13,0.182
"C#",-0.03,0.788
"C++",0.18,0.074
"Clojure",-0.38,0
"Coffeescript",0.23,0.017
"Erlang",-0.08,0.447
"Go",0.18,0.063
"Haskell",-0.15,0.166
"Java",-0.2,0.05
"Javascript",0.02,0.882
"Objective-C",0.08,0.392
"Perl",0.13,0.189
"Php",0.08,0.437
"Python",-0.03,0.752
"Ruby",-0.15,0.152
"Scala",-0.2,0.053
"Typescript",0.18,0.074
