"","coef"
"Intercept",-2.49
"log age",0.14
"log size",-0.04
"log devs",0.25
"log commits",1.04
"C",0.06
"C++",0.02
"Clojure",-0.22
"Coffeescript",0.16
"Erlang",-0.12
"Go",0.14
"Haskell",-0.16
"Java",0.01
"Javascript",0.12
"Objective-C",-0.14
"Perl",-0.05
"Php",0.36
"Python",0.02
"Ruby",-0.12
"Scala",-0.23
"Typescript",0.15
