"","coef","pVal"
"Intercept",-2.69,0
"log age",0.11,0
"log size",0,0.784
"log devs",0.05,0.142
"log commits",1.05,0
"C",0.13,0.213
"C#",0.22,0.038
"C++",-0.15,0.155
"Clojure",-0.26,0.019
"Coffeescript",0.06,0.587
"Erlang",0.07,0.501
"Go",0.25,0.02
"Haskell",-0.24,0.034
"Java",-0.19,0.071
"Javascript",0.25,0.019
"Objective-C",-0.07,0.517
"Perl",0.12,0.25
"Php",-0.06,0.587
"Python",-0.07,0.496
"Ruby",-0.09,0.424
"Scala",-0.21,0.045
"Typescript",0.25,0.022
