"","coef"
"Intercept",-2.58
"log age",0.16
"log size",-0.05
"log devs",0.17
"log commits",1.05
"C",0.25
"C++",-0.18
"Clojure",0.06
"Coffeescript",0.24
"Erlang",-0.25
"Go",0.29
"Haskell",-0.24
"Java",-0.1
"Javascript",-0.06
"Objective-C",0.03
"Perl",-0.11
"Php",0.05
"Python",-0.23
"Ruby",0.1
"Scala",-0.02
"Typescript",0.17
