"","coef","pVal"
"Intercept",-2.48,0
"log age",0.09,0
"log size",-0.01,0.656
"log devs",0.13,0
"log commits",1.01,0
"C",0.14,0.151
"C#",-0.14,0.172
"C++",0.22,0.026
"Clojure",-0.23,0.022
"Coffeescript",0.08,0.396
"Erlang",0.12,0.202
"Go",0.21,0.029
"Haskell",-0.27,0.007
"Java",-0.01,0.89
"Javascript",0.13,0.209
"Objective-C",-0.17,0.107
"Perl",0.06,0.544
"Php",0.03,0.78
"Python",0.03,0.773
"Ruby",-0.2,0.064
"Scala",-0.21,0.032
"Typescript",0.22,0.025
