"","coef"
"Intercept",-2.58
"log age",0.15
"log size",-0.02
"log devs",0.17
"log commits",1.02
"C",0.27
"C++",-0.05
"Clojure",-0.16
"Coffeescript",-0.02
"Erlang",-0.09
"Go",0.22
"Haskell",-0.21
"Java",0
"Javascript",0.07
"Objective-C",-0.21
"Perl",-0.02
"Php",0.28
"Python",0.03
"Ruby",0.04
"Scala",-0.17
"Typescript",0.03
