"","coef","pVal"
"Intercept",-2.49,0
"log age",0.11,0
"log size",-0.02,0.107
"log devs",0.08,0.024
"log commits",1.05,0
"C",0.11,0.313
"C#",-0.05,0.628
"C++",0,1
"Clojure",-0.38,0.001
"Coffeescript",0.12,0.272
"Erlang",0.19,0.08
"Go",-0.02,0.887
"Haskell",-0.39,0.001
"Java",0.08,0.476
"Javascript",0.04,0.709
"Objective-C",-0.12,0.289
"Perl",0.19,0.064
"Php",0.15,0.167
"Python",0.16,0.13
"Ruby",-0.01,0.937
"Scala",-0.02,0.848
"Typescript",-0.05,0.636
