"","coef","pVal"
"Intercept",-2.45,0
"log age",0.12,0
"log size",-0.01,0.685
"log devs",0.14,0
"log commits",0.97,0
"C",0.25,0.012
"C#",-0.12,0.264
"C++",0.05,0.617
"Clojure",-0.24,0.027
"Coffeescript",0.21,0.038
"Erlang",0.08,0.434
"Go",0.11,0.29
"Haskell",-0.16,0.116
"Java",-0.2,0.058
"Javascript",0.05,0.652
"Objective-C",-0.18,0.082
"Perl",0.06,0.532
"Php",0.16,0.111
"Python",0.1,0.319
"Ruby",-0.15,0.16
"Scala",-0.25,0.016
"Typescript",0.24,0.02
