"","coef"
"Intercept",-2.33
"log age",0.13
"log size",-0.04
"log devs",0.19
"log commits",1.03
"C",0.09
"C++",-0.13
"Clojure",-0.01
"Coffeescript",0.03
"Erlang",0
"Go",-0.01
"Haskell",0.01
"Java",-0.06
"Javascript",-0.26
"Objective-C",0.26
"Perl",0.1
"Php",0.27
"Python",0.03
"Ruby",-0.11
"Scala",-0.21
"Typescript",-0.01
