"","coef","pVal"
"Intercept",-2.42,0
"log age",0.09,0
"log size",-0.02,0.189
"log devs",0.15,0
"log commits",1.02,0
"C",0.16,0.113
"C#",-0.08,0.439
"C++",0.12,0.226
"Clojure",-0.31,0.003
"Coffeescript",0.09,0.34
"Erlang",0.01,0.938
"Go",0.19,0.05
"Haskell",-0.23,0.023
"Java",-0.18,0.077
"Javascript",-0.04,0.703
"Objective-C",-0.04,0.709
"Perl",0.22,0.032
"Php",-0.03,0.754
"Python",0.02,0.824
"Ruby",-0.04,0.669
"Scala",-0.08,0.455
"Typescript",0.22,0.031
