"","coef"
"Intercept",-2.49
"log age",0.12
"log size",-0.02
"log devs",0.16
"log commits",1.02
"C",0.11
"C++",-0.18
"Clojure",-0.21
"Coffeescript",0.11
"Erlang",0.18
"Go",0.07
"Haskell",-0.05
"Java",0.01
"Javascript",-0.08
"Objective-C",0.14
"Perl",-0.18
"Php",0.35
"Python",-0.01
"Ruby",0
"Scala",-0.34
"Typescript",0.07
