"","coef","pVal"
"Intercept",-2.49,0
"log age",0.13,0
"log size",-0.05,0
"log devs",0.16,0
"log commits",1.06,0
"C",0.23,0.022
"C#",-0.13,0.261
"C++",-0.02,0.863
"Clojure",-0.18,0.1
"Coffeescript",0.23,0.029
"Erlang",0.11,0.28
"Go",0.24,0.025
"Haskell",-0.27,0.014
"Java",-0.07,0.494
"Javascript",0.05,0.617
"Objective-C",-0.03,0.765
"Perl",0.09,0.366
"Php",0.06,0.591
"Python",-0.2,0.068
"Ruby",-0.11,0.323
"Scala",-0.32,0.004
"Typescript",0.3,0.007
