"","coef","pVal"
"Intercept",-2.42,0
"log age",0.08,0
"log size",-0.01,0.308
"log devs",0.11,0.001
"log commits",1.05,0
"C",0.06,0.588
"C#",-0.07,0.539
"C++",0.11,0.302
"Clojure",-0.22,0.046
"Coffeescript",0.22,0.042
"Erlang",0.23,0.029
"Go",0.19,0.07
"Haskell",-0.25,0.022
"Java",-0.14,0.183
"Javascript",-0.1,0.37
"Objective-C",0.04,0.698
"Perl",0.06,0.546
"Php",-0.02,0.869
"Python",-0.02,0.877
"Ruby",-0.25,0.026
"Scala",-0.13,0.25
"Typescript",0.28,0.011
