"","coef"
"Intercept",-2.42
"log age",0.12
"log size",-0.04
"log devs",0.12
"log commits",1.08
"C",0.18
"C++",-0.12
"Clojure",-0.18
"Coffeescript",0.24
"Erlang",-0.11
"Go",-0.03
"Haskell",-0.14
"Java",-0.02
"Javascript",-0.04
"Objective-C",-0.1
"Perl",0.09
"Php",0.31
"Python",0.16
"Ruby",-0.19
"Scala",-0.18
"Typescript",0.13
