"","coef"
"Intercept",-2.58
"log age",0.13
"log size",-0.03
"log devs",0.14
"log commits",1.06
"C",0.05
"C++",0.01
"Clojure",-0.21
"Coffeescript",0.03
"Erlang",0.06
"Go",0.14
"Haskell",0.05
"Java",-0.44
"Javascript",0.04
"Objective-C",0.05
"Perl",-0.01
"Php",0.12
"Python",0.23
"Ruby",-0.24
"Scala",-0.24
"Typescript",0.36
