"","coef","pVal"
"Intercept",-2.26,0
"log age",0.07,0
"log size",-0.04,0.002
"log devs",0.2,0
"log commits",1.04,0
"C",0.1,0.33
"C#",-0.23,0.034
"C++",0.16,0.104
"Clojure",-0.25,0.019
"Coffeescript",0.07,0.504
"Erlang",-0.02,0.824
"Go",0.08,0.412
"Haskell",-0.25,0.019
"Java",-0.17,0.105
"Javascript",0.15,0.142
"Objective-C",0.28,0.005
"Perl",-0.16,0.119
"Php",0.19,0.046
"Python",0.1,0.309
"Ruby",-0.27,0.009
"Scala",-0.19,0.075
"Typescript",0.39,0
