"","coef","pVal"
"Intercept",-2.28,0
"log age",0.07,0
"log size",-0.02,0.244
"log devs",0.08,0.012
"log commits",1.04,0
"C",0.07,0.515
"C#",-0.08,0.47
"C++",0.2,0.041
"Clojure",-0.3,0.004
"Coffeescript",0.08,0.407
"Erlang",0.06,0.554
"Go",0.19,0.06
"Haskell",-0.3,0.004
"Java",-0.09,0.406
"Javascript",0.02,0.859
"Objective-C",0.06,0.579
"Perl",-0.04,0.695
"Php",0.23,0.02
"Python",0.17,0.081
"Ruby",-0.16,0.13
"Scala",-0.18,0.071
"Typescript",0.08,0.444
