"","coef","pVal"
"Intercept",-2.35,0
"log age",0.11,0
"log size",-0.04,0.006
"log devs",0.18,0
"log commits",1.02,0
"C",0.13,0.198
"C#",0.12,0.24
"C++",0.04,0.674
"Clojure",-0.39,0
"Coffeescript",0.11,0.261
"Erlang",0.01,0.912
"Go",0.08,0.427
"Haskell",-0.3,0.005
"Java",-0.1,0.345
"Javascript",0.05,0.619
"Objective-C",0.07,0.511
"Perl",-0.03,0.739
"Php",0.18,0.069
"Python",0.02,0.815
"Ruby",-0.15,0.148
"Scala",-0.07,0.472
"Typescript",0.22,0.04
