"","coef"
"Intercept",-2.67
"log age",0.18
"log size",-0.05
"log devs",0.19
"log commits",1.05
"C",0.12
"C++",-0.17
"Clojure",-0.16
"Coffeescript",0.03
"Erlang",0.05
"Go",0.14
"Haskell",0
"Java",0.21
"Javascript",0.04
"Objective-C",-0.08
"Perl",-0.04
"Php",0.24
"Python",-0.03
"Ruby",-0.2
"Scala",-0.17
"Typescript",0.01
