"","coef","pVal"
"Intercept",-2.47,0
"log age",0.08,0
"log size",-0.02,0.154
"log devs",0.12,0
"log commits",1.06,0
"C",0.13,0.197
"C#",-0.13,0.192
"C++",0.16,0.101
"Clojure",-0.2,0.054
"Coffeescript",0.01,0.896
"Erlang",0.24,0.011
"Go",0.03,0.789
"Haskell",-0.18,0.078
"Java",-0.07,0.482
"Javascript",-0.07,0.48
"Objective-C",-0.04,0.68
"Perl",0.04,0.695
"Php",0.24,0.011
"Python",0.08,0.421
"Ruby",-0.12,0.227
"Scala",-0.19,0.063
"Typescript",0.08,0.427
